Url,NGO Name,Popular Name,Year of Establishment,GuideStar URL,Full Time Staff,Full Time Volunteers,Brief description,Annual Expenditure (Rs in lacs),Year for Annual Expenditure,Impact,Profile pic,Organisation Website,Email,Telephone/ Mobile number,Correspondence  Address,Cause(s),Nature of Intervention,Beneficairies,Focus,Area of Operation: State,PAN
https://www.givingtuesdayindia.org/ngo-detail/38621,THE NISTAR TRUST,NATIONAL INSTITUTE OF SOCIAL TRANSFORMATION AND RESEARCH,2013,https://guidestarindia.org/Summary.aspx?CCReg=11283 ,,,"We contribute being committed to enhance the living standard of everyone among the unprivileged. We are engaged in social and educational gatherings, meetings, workshops, classes, and other similar events. NISTAR TRUST has been actively engaged in educational and socio-economic development of the South Odisha region and has been engaged in taking steps to create awareness for various social issues and health causes especially about HIV/AIDS.
From the beginning NISTAR TRUST is involved and working primarily for the students’ causes. We earnestly believe that education is the most powerful weapon which can be used to change the world. The primary objectives of NISTAR TRUST' s development programmes include to spread literacy, digital literacy, good healthcare, implement skill development for better livelihood, promote and protect women and children’ rights in society as well as build nationalism and good citizenship.",,,,https://www.givingtuesdayindia.org/civicrm/file/imagefile?id=1801&eid=38621&fcs=8e11d0c4094f9fd2e812881dbe28ed2c754b530c8ca64b4a73067258dbb0d719_1575213718_168#,https://www.nistartrust.in/,nistartrust@gmail.com,,"At- Gajapati Nagar Extn. 1St Line, Sales Tax Square, Berhampur,
    Ganjam, 
Berhampur, Odisha  760010","Children, Community Development, Education, Emergency Relief, Healthcare, Livelihoods, Women","Direct service, Support, Advocacy & Campaigning","Students, Women, Youth",Rural & Urban,Odisha,AABTN9437H
https://www.givingtuesdayindia.org/ngo-detail/6284,The Prajnya Trust,,2006,https://guidestarindia.org/Summary.aspx?CCReg=589 ,,,,,,,,http://www.prajnya.in,prajnyatrust@gmail.com,,"B-402, Prince Villa,
7, Rajamannar Street    Chennai, 
Chennai, Tamil Nadu  600017",,,,,Tamil Nadu,AABTT4334M
https://www.givingtuesdayindia.org/ngo-detail/7443,The Saraswathi Shanmugam Public Charitable Trust,SSPCT,1996,https://guidestarindia.org/Summary.aspx?CCReg=1213 ,,,,,,,,http://sspct.org,info@sspct.org,"91-4181-241100, 91-4181-241325","5/944, C.C.Road,
    Tiruvannamalai, 
Kalasapakkam, Tamil Nadu  606751",,"Direct service, Network, Advocacy & Campaigning",,,Tamil Nadu,AAATT5101D
https://www.givingtuesdayindia.org/ngo-detail/16246,The Young Citizen of India Charitable Trust,,1997,https://guidestarindia.org/Summary.aspx?CCReg=6993 ,30,70,"The activities of the Young Citizen commenced in Mehsana district in 1997 with research work in the slums and villages of the Mehsana City and district. Health is the chief indicator of human development and hence the emphasis was laid on lowering mother/child mortality ratio to a considerable level. The data was collected primarily from slums of the city area of Mehsana. The Young Citizen is working in the area of social service with focus on the local issues of that area. The research carried out by the organization is not limited to understanding the societies or establishing a theory. It is our endeavour to include the present social issues in our study and to solve them to create a model work and reach to the policy makers, administrat",,,,,http://www.youngcitizenmehsana.in,youngcitizen_mehsana@yahoo.com,91-9825438600,"16,Vitthalpark Society,
Part 2,Opp Urban Bank,Malgodawn Road    Mehsana, 
Mehesana, Gujarat  384002","Children, Healthcare","Advocacy & Campaigning, Support, Direct service","Urban poor, Girl Child, Adolescents, Students, Teachers, Volunteers, Rural Poor, Youth, Tribals, Women, Healthcare Workers, Farmers / Farm Labourers",Rural & Urban,Gujarat,AAATT1904G
https://www.givingtuesdayindia.org/ngo-detail/13702,THINKSHARP FOUNDATION,,2011,https://guidestarindia.org/Summary.aspx?CCReg=5329 ,1,3,"Thinksharp Foundation is a registered non profit organisation started in 2011. We are working for better rural education cause. We establish StudyMall in rural villages of Maharashtra.
StudyMall is a Read, Learn, Play project which is more than just a library that we establish in schools and also as independent centers. It provides a place for study during and after school, books, educational games, computer learning, digital learning and other educational resources for children and teachers.",,,"-Received certificate of appreciation in CSR Journal Award.
- Won state and National level Digital Trail Blazer award in Digital India Conclave arranged by India Today Television and HP India 
To know more about click on link- http://www.thinksharpfoundation.org/#/awards",,http://www.thinksharpfoundation.org,info@thinksharpfoundation.org,91-9892742011,"1401, Bld No.4B, Dream Complex, LBS ROad, Bhandup (W) Mumbai 400078,
LBS marg    Mumbai City, 
Mumbai, Maharashtra  400078","Children, Education",Direct service,"Children, Girl Child, Students, Youth",Rural,Maharashtra,AACTT0194J
https://www.givingtuesdayindia.org/ngo-detail/19483,TINKU MEMORIAL TRUST,,2014,https://guidestarindia.org/Summary.aspx?CCReg=8901 ,3,5,"MISSION:STREET DOG/BIRDS CARE AIMS TO IMPROVE THE HEALTH AND LIVING CONDITIONS OF STREET DOGS/BIRDS IN VALSAD,CREATING HEALTHIER ENVIRONMENT FOR ALL SENTIENT BEINGS.
VISION:TO BRING ABOUT A TIME WHERE THERE ARE NO MORE SUFFERING STREET DOGS/BIRD IN VALSAD.
MOTTO:LET US WORK TOGETHER TO GIVE ALL BEINGS A BETTER LIFE.",,,,,http://www.tinkumemorialtrust.in,info@tinkumemorialtrust.in,91-8980838888,"Tinku'S The Dog House,
Near Hotel Ekta & Bharat Petrol Pump, National Highway No-8    Valsad, 
At&Po-Khadki, Gujarat  396185","Environment, Healthcare",Direct service,"Animal Lovers, Animals / Birds, Youth",Rural & Urban,Gujarat,AACTT4716E
https://www.givingtuesdayindia.org/ngo-detail/38302,Travancore Education Trust,,2014,https://guidestarindia.org/Summary.aspx?CCReg=10842 ,26,5,"Travancore National School is one of the pioneers in imparting comprehensive educational care for children with SLD, Slow Learning, ADHD, ADD, Intellectual Disability, Mild Behavioural Problems, Autistic Spectrum Disorder etc. located at Thiruvananthapuram, the State Capital of Kerala. Travancore National School is the result of a mother’s determination to help her son and other gifted students like him. We are the first institution to introduce a 6:1 ratio teaching methodology instead of inclusive education for students with learning disabilities. Our student teacher ratio and remedial method of teaching are the highlights of our curriculum.",,,,,,travancorenationalschool@gmail.com,91-9446322728,"Travancore National School,Vps-314,,
Msp Nagar, Near Vijayamohini Mill, Vattavila    Thiruvananthapuram, 
Poojapura P.O, Trivandrum, Kerala  695006","Children, Disabled, Education",Direct service,"Children, Students, Teachers, Mentally Challenged",Rural & Urban,,AACTT5312Q
https://www.givingtuesdayindia.org/ngo-detail/38490,TRIBAL FOUNDATION,,2015,https://guidestarindia.org/Summary.aspx?CCReg=11121 ,,,"? To create awareness and counseling on HIV/AIDS epidemics along with prevention care, support, rehabilitation and to create enabling environment.
? To take-up all development activities to eradicate poverty and hunger in rural and urban areas in India. To establish homes and orphanages for poor children, rag pickers and orphans of aids victims.
? To work for under privileged communities, St/Sc minorities, BCs and other deplorable sections.
? To do research and development on Tribes and take development activities in ITDS and other scheduled Tribe areas.
? To take initiative for welfare of women and child health care issues and fight against their discrimination.
? To save the deteriorating ecological & environment conditions, and to also t",,,,,,tribalfoundation2015@gmail.com,91-9441189436,"H.No.14-212/5,Plot No.217, Road No.8, Raghavanagar Colony, Meerpet (V), Balapur (M), Ranga Re...,
    Rangareddy, 
Rangareddy, Telangana  500097","Children, Environment, Healthcare, Women","Support, Direct service, Grant-making",,Rural & Urban,All India,AAEAT2861K
https://www.givingtuesdayindia.org/ngo-detail/45227,TRINAYANI,,2006,,2,0,"We are Trinayani, an organisation exclusively focused on creating awareness about disability, diversity, and inclusion (http://trinayani.org/) Our core objective is to make a difference in the lives of disabled people while simultaneously enabling non-disabled people to be aware and accepting of them.
The team consists of some dedicated and creative individuals with and without disabilities, who have immersed themselves in the work of the society to create an inclusive world. Ms Ritika Sahni, Founder Trustee of the organisation is a disability consultant, a proficient trained musician and an activist. Over a decade plus of its existence, Trinayani has conducted sensitization workshops, created award winning films on disability awareness, broadcast radio shows on leading radio channels, published books, articles and CDs on disability and carried out disability awareness campaigns for various stakeholders along with designing and curating inclusive events in the public domain. A creative initiative of Trinayani is Pehli Barish, an inclusive music band led by Ms Sahni and their livelihood initiative Sparsh Foot Spa for their team of trained Blind Reflexology Massage therapists.",,,,,http://www.trinayani.org,ritika@trinayani.org,,"B,107, Raj Arcade, Above Axis Bank, 90 Feet Road, Mahavir Nagar,,
Kandivali West    , 
Mumbai,   400067","Children, Disabled, Women","Network, Support, Advocacy & Campaigning","Adolescents, Adults, Children, Elderly, Mentally Challenged, Physically Challenged, Students, Teachers, NGOs",Rural & Urban,All India,AABTT3242J
https://www.givingtuesdayindia.org/ngo-detail/21287,TRINITY CARE FOUNDATION,TCF,2007,https://guidestarindia.org/Summary.aspx?CCReg=10069 ,6,54,"Trinity Care Foundation is a Non-Profit Organization focusing on Craniofacial Surgeries, School Health Programs, Outreach Health Programs and Computer Literacy Programs in Karnataka state, India.",,,"Facial Deformities Surgeries – The surgical treatments covered are for Cleft Lip, Cleft Palate, Facial Cleft, TMJ Ankylosis, Hemangioma and Vascular lesions of the Face.
School Health programmes - General Health checkup, Health Education, Treatments - Dental, Eye and Specific diseases, Healthcare promotions/Awareness and Follow-up.
Outreach Health programmes - Multi-speciality healthcare services at villages focusing on Health and Nutrition for Women and Child, Communicable diseases awareness, Distribution of free Medicines, Dental Treatment, Cancer Screening for Women, providing free cataract surgeries and free spectacles.",https://www.givingtuesdayindia.org/civicrm/file/imagefile?id=522&eid=21287&fcs=0aec5146a10dcd74cc65a72cb8b2d06aad3eae603a79480a64a2df785e78d50d_1575213735_168#,http://www.trinitycarefoundation.com,support@trinitycarefoundation.org,91-9880396666,,"Education, Healthcare",Direct service,"Urban poor, Children, Orphans, Girl Child, Adolescents, Medical Practioners, Dalits, Adults, Students, Teachers, Volunteers, Patients, Rural Poor, Youth, NGOs, Migrants, Slum Dwellers, Tribals, Women, Healthcare Workers",Rural & Urban,Karnataka,AABTT5300R
